record_id,file_name,department,recording_type,duration_sec,sample_rate_hz,channels,created_date,created_by,file_size_mb,storage_tier,storage_cost_usd_month
1141,rec_01141.m4a,ResLife,Interview,970,44100,2,2024-10-20,staff,21.182921212554618,Infrequent,0.0002685505888293683
1142,rec_01142.aac,ResLife,Front Desk Call,6346,16000,1,2024-09-08,admin,53.26215874693261,Standard,0.001139464804199324
1143,rec_01143.flac,ResLife,Incident Report,6076,16000,2,2024-09-19,staff,44.56022684616711,Standard,0.0009082391523849801
1144,rec_01144.wav,Library,Interview,4245,48000,1,2024-09-07,ga,129.48059649187127,Standard,0.0030532233870194294
1145,rec_01145.flac,IT,Incident Report,2006,44100,1,2024-11-01,admin,41.08987454064308,Infrequent,0.0005973130216558183
1146,rec_01146.aac,ResLife,Front Desk Call,3166,44100,1,2024-11-08,dm,66.11719864073032,Infrequent,0.00084120410875654
1147,rec_01147.mp3,Admissions,Front Desk Call,4525,48000,1,2024-10-23,staff,141.46074396418933,Standard,0.0028961924122814045
1148,rec_01148.aac,Housing,Meeting,7030,16000,1,2024-09-17,admin,60.48848471424335,Standard,0.001327168904063788
1149,rec_01149.m4a,Library,Incident Report,2055,44100,1,2024-09-27,ga,52.414838979585554,Standard,0.001084990264248677
1150,rec_01150.flac,ResLife,Interview,4759,16000,1,2024-12-25,staff,33.35212566761765,Standard,0.0007380352166246441
1151,rec_01151.mp3,IT,Meeting,6016,44100,1,2024-11-28,admin,142.79963453008997,Standard,0.0030502135181784615
1152,rec_01152.wav,Athletics,Front Desk Call,6885,16000,1,2024-09-04,staff,50.66882371244878,Standard,0.0011555078707942144
1153,rec_01153.wav,Athletics,Incident Report,2542,44100,2,2024-12-28,staff,54.30273820945226,Archive,0.00044752904284582504
1154,rec_01154.flac,Admissions,Training,4959,16000,2,2024-10-08,staff,37.18436983600456,Standard,0.0008980437137487939
1155,rec_01155.aac,Library,Training,3746,22050,1,2024-10-27,dm,46.268413696385664,Standard,0.0010842039805864685
1156,rec_01156.flac,Housing,Meeting,5021,44100,2,2024-09-23,staff,132.69349813427962,Standard,0.0031759333674482057
1157,rec_01157.mp3,ResLife,Front Desk Call,2467,48000,2,2024-10-29,staff,67.78084318270031,Standard,0.0016731485754737313
1158,rec_01158.flac,ATHLETICS,Incident Report,5052,16000,1,2024-12-17,staff,37.018706582920665,Standard,0.0008150351777241743
1159,rec_01159.aac,Library,Incident Report,6386,16000,2,2024-09-23,ga,53.604912829887155,Infrequent,0.0006727882444641611
1160,rec_01160.mp3,Admissions,Training,917,16000,1,2024-11-30,staff,7.159352187856974,Standard,0.00015019573854867864
1161,rec_01161.wav,Admissions,Front Desk Call,6360,44100,1,2024-12-12,dm,144.04780092360264,Standard,0.003212796819132493
1162,rec_01162.aac,IT,Incident Report,1830,48000,1,2024-09-14,staff,62.36199949562251,Standard,0.0014551523907580348
1163,rec_01163.wav,ResLife,Front Desk Call,250,16000,1,2024-09-24,staff,1.670760961959547,Standard,4.001364509836015e-05
1164,rec_01164.aac,ResLife,Front Desk Call,487,16000,1,2024-09-07,staff,4.314160084398079,Infrequent,5.4259165465436366e-05
1165,rec_01165.wav,Library,Front Desk Call,3682,16000,1,2024-11-14,staff,26.799040097888966,Archive,0.00021167487457628397
1166,rec_01166.wav,Library,Meeting,6715,48000,1,2024-09-10,staff,231.6787723072917,Standard,0.004762985408343731
1167,rec_01167.mp3,Athletics,Incident Report,1219,16000,1,2024-09-26,dm,10.4800454987218,Standard,0.00023881614167825177
1168,rec_01168.mp3,Library,Interview,7160,16000,1,2024-11-28,staff,61.60634307718015,Standard,0.001484771880067381
1169,rec_01169.mp3,Housing,Incident Report,584,44100,1,2024-12-29,dm,14.176528097082508,Standard,0.0003085153945938947
1170,rec_01170.wav,Athletics,Interview,4362,48000,1,2024-11-29,staff,142.40153933803822,Infrequent,0.0019873588753403365
1171,rec_01171.aac,ResLife,Front Desk Call,4337,44100,1,2024-11-28,admin,87.8689656470443,Infrequent,0.0012156117374813886
1172,rec_01172.aac,Athletics,Front Desk Call,1135,16000,1,2024-11-15,staff,8.673257941744724,Standard,0.00020119906900751617
1173,rec_01173.flac,IT,Meeting,6204,22050,1,2024-10-25,staff,75.43769384750121,Standard,0.001586820562591909
1174,rec_01174.aac,ResLife,Incident Report,908,44100,2,2024-10-29,dm,19.832137274543506,Standard,0.0004463045308609901
1175,rec_01175.aac,Library,Meeting,1102,48000,2,2024-11-14,staff,36.30962355855476,Standard,0.0007429607736001869
1176,rec_01176.aac,Housing,Training,3220,44100,1,2024-10-26,staff,76.65611159867777,Infrequent,0.0010149578902863721
1177,rec_01177.mp3,IT,Interview,2611,16000,2,2024-09-07,staff,21.423136255777713,Standard,0.0004382125060021268
1178,rec_01178.flac,ResLife,Training,2822,44100,1,2024-11-11,dm,73.20902775768691,Standard,0.0017973655145594387
1179,rec_01179.flac,Library,Front Desk Call,2662,44100,1,2024-09-25,ga,59.2895259625279,Standard,0.0012906411121624904
1180,rec_01180.flac,IT,Front Desk Call,1420,44100,1,2024-09-14,staff,34.52557411842255,Infrequent,0.00044181904558124606
1181,rec_01181.flac,Library,Incident Report,4363,44100,2,2024-10-17,dm,88.42292906945241,Infrequent,0.0012876309434919667
1182,rec_01182.flac,IT,Meeting,656,48000,1,2024-12-05,staff,22.329418279332007,Infrequent,0.0002968432631720908
1183,rec_01183.mp3,IT,Incident Report,4153,48000,1,2024-10-31,ga,142.05184124580205,Standard,0.003197910797804479
1184,rec_01184.m4a,ResLife,Meeting,4666,48000,2,2024-12-03,dm,154.0426927928654,Standard,0.0037144819916596675
1185,rec_01185.wav,Admissions,Front Desk Call,3013,44100,1,2024-11-26,ga,74.66968970096106,Infrequent,0.0010108615647003675
1186,rec_01186.aac,Library,Training,5707,16000,1,2024-11-21,staff,45.396250549508586,Standard,0.0009977065050379558
1187,rec_01187.aac,Library,Training,4555,16000,1,2024-09-26,staff,33.72077166127686,Infrequent,0.00047604389911812354
1188,rec_01188.flac,IT,Meeting,468,16000,1,2024-09-29,dm,3.982015521081641,Infrequent,5.153095186888735e-05
1189,rec_01189.flac,Athletics,Meeting,2879,44100,1,2024-10-31,staff,60.01991511719525,Standard,0.0012540777640291571
1190,rec_01190.mp3,Admissions,Training,2238,44100,1,2024-09-26,ga,53.7380909235162,Infrequent,0.0007557620747450903
1191,rec_01191.mp3,IT,Training,2271,48000,2,2024-12-19,dm,62.619343618235916,Infrequent,0.0008434584230222271
1192,rec_01192.m4a,Athletics,Meeting,2173,48000,2,2024-12-27,dm,72.90593421525377,Standard,0.0018004379511381437
1193,rec_01193.mp3,Library,Training,5656,16000,2,2024-12-15,staff,44.21310514534063,Archive,0.00035077010570125523
1194,rec_01194.wav,ResLife,Interview,3910,16000,1,2024-12-23,dm,31.76979069362894,Archive,0.00026955165440270974
1195,rec_01195.mp3,Library,Incident Report,1597,16000,1,2024-11-20,dm,11.242790142245452,Standard,0.000229435068058301
1196,rec_01196.flac,Housing,Interview,4358,44100,2,2024-11-29,staff,99.57232867483292,Archive,0.0007081214409503559
1197,rec_01197.mp3,Housing,Front Desk Call,2916,48000,2,2024-11-10,staff,95.50658826609815,Standard,0.0020811719678219165
1198,rec_01198.flac,Athletics,Interview,2964,44100,1,2024-12-04,ga,68.24033559706375,Standard,0.001635294864137021
1199,rec_01199.m4a,IT,Training,859,22050,2,2024-09-18,staff,10.741413698006491,Infrequent,0.00014404054713606815
1200,rec_01200.m4a,ResLife,Interview,6236,16000,1,2024-10-25,staff,42.650571197877966,Archive,0.0003426367000308827
1201,rec_01201.flac,ResLife,Incident Report,6349,48000,1,2024-11-17,staff,189.97085383291204,Standard,0.00414991382136314
1202,rec_01202.aac,Housing,Incident Report,2822,48000,1,2024-12-15,dm,77.81573180456365,Standard,0.0016937905871036829
1203,rec_01203.aac,Athletics,Incident Report,2223,44100,1,2024-11-22,staff,55.834692547259515,Infrequent,0.0007269474182309336
1204,rec_01204.flac,Athletics,Training,2194,16000,1,2024-11-22,staff,16.599003851241257,Standard,0.0003567054215203306
1205,rec_01205.wav,Housing,Incident Report,3531,22050,1,2024-09-17,dm,44.45843551698818,Standard,0.0009059339494900468
1206,rec_01206.mp3,IT,Meeting,5523,44100,2,2024-10-23,ga,139.39653248991155,Standard,0.003241501372087309
1207,rec_01207.m4a,Athletics,Interview,6320,48000,1,2024-10-18,dm,170.1128006359456,Infrequent,0.0022048123713023565
1208,rec_01208.wav,Library,Front Desk Call,6064,16000,1,2024-11-21,admin,49.097200113168284,Standard,0.0011951172171756803
1209,rec_01209.m4a,Library,Front Desk Call,4646,22050,1,2024-09-25,staff,59.41617079172965,Infrequent,0.0008151162760516675
1210,rec_01210.wav,ResLife,Meeting,6319,16000,1,2024-09-10,staff,55.52119949249524,Infrequent,0.0006967005984803825
1211,rec_01211.m4a,IT,Interview,476,16000,1,2024-10-09,staff,3.2598119399793104,Standard,7.020327448624072e-05
1212,rec_01212.wav,ResLife,Incident Report,1231,16000,1,2024-10-18,staff,8.440474298643922,Standard,0.00017751621166766643
1213,rec_01213.mp3,Housing,Training,2280,48000,1,2024-09-18,staff,70.04762064641756,Standard,0.001653430978433712
1214,rec_01214.mp3,ResLife,Front Desk Call,1430,44100,1,2024-12-11,dm,36.03307376023096,Standard,0.0007693616913912384
1215,rec_01215.aac,IT,Training,5193,44100,2,2024-11-18,staff,107.52978579559677,Standard,0.0024435311694887977
1216,rec_01216.m4a,Housing,Training,3338,22050,1,2024-10-28,staff,44.948251546948505,Standard,0.0009961481223216624
1217,rec_01217.m4a,IT,Front Desk Call,1561,16000,2,2024-10-26,staff,12.971715319662295,Standard,0.00028365603499325387
1218,rec_01218.aac,Housing,Incident Report,6966,44100,2,2024-11-06,admin,139.4814249363181,Infrequent,0.0020174708856269675
1219,rec_01219.wav,ResLife,Interview,1889,44100,1,2024-09-19,staff,47.512744775858486,Standard,0.0010697804883138618
1220,rec_01220.mp3,Admissions,Training,4472,16000,2,2024-11-07,dm,34.203431167044684,Infrequent,0.00044344508409528715
1221,rec_01221.m4a,Admissions,Interview,4270,44100,1,2024-09-15,staff,90.33590693757758,Standard,0.0018953102496115524
1222,rec_01222.aac,Library,Front Desk Call,4493,48000,1,2024-12-23,ga,147.2675036954244,Standard,0.0031743415441198354
1223,rec_01223.flac,Library,Interview,6118,16000,1,2024-12-24,staff,50.8813438539112,Standard,0.0010718554501507299
1224,rec_01224.flac,Admissions,Interview,2362,48000,2,2024-09-25,staff,76.49677913634636,Archive,0.0006210990067993013
1225,rec_01225.mp3,Library,Meeting,3213,16000,1,2024-09-21,staff,23.242663207312255,Standard,0.0005474733546068313
1226,rec_01226.aac,ResLife,Front Desk Call,7131,16000,1,2024-11-21,staff,50.395399641805945,Infrequent,0.0006922992105491417
1227,rec_01227.wav,Athletics,Meeting,3695,48000,1,2024-11-14,staff,100.22289114109739,Standard,0.0023463502005117323
1228,rec_01228.m4a,IT,Front Desk Call,1327,48000,1,2024-10-24,staff,37.333213302030096,Standard,0.0008801827308104302
1229,rec_01229.mp3,ResLife,Interview,413,16000,1,2024-12-10,staff,3.0912987888671206,Standard,7.04539865347398e-05
1230,rec_01230.wav,Library,Interview,4033,44100,2,2024-09-29,dm,89.91659652453465,Standard,0.0018938617049074926
1231,rec_01231.wav,ResLife,Training,1139,44100,1,2024-12-17,staff,23.250428512777386,Standard,0.0005368835545293332
1232,rec_01232.flac,ResLife,Training,4864,22050,2,2024-09-06,dm,62.891817407682176,Standard,0.0012781408892550514
1233,rec_01233.aac,Athletics,Interview,3578,44100,1,2024-12-16,dm,75.98259109967157,Standard,0.001698574532264286
1234,rec_01234.mp3,IT,Incident Report,5834,44100,1,2024-11-13,staff,119.518028572529,Infrequent,0.0015014225348311404
1235,rec_01235.wav,Library,Front Desk Call,474,16000,1,2024-09-07,staff,3.3795851837577064,Infrequent,4.733994501262852e-05
1236,rec_01236.wav,Housing,Front Desk Call,5859,44100,1,2024-09-23,staff,134.92813615678745,Standard,0.0031323585622663177
1237,rec_01237.wav,IT,Incident Report,6110,44100,1,2024-12-26,ga,148.54422156575058,Infrequent,0.0019343140528488068
1238,rec_01238.flac,Housing,Meeting,2792,44100,2,2024-11-09,staff,57.219750477803295,Standard,0.0013069502011421408
1239,rec_01239.wav,IT,Meeting,4301,44100,1,2024-11-07,staff,90.25473476675677,Standard,0.0021129035130006443
1240,rec_01240.flac,Library,Incident Report,1962,44100,1,2024-10-22,staff,39.45172727714125,Standard,0.0008881040796044379
1241,rec_01241.flac,Housing,Meeting,4054,16000,1,2024-12-02,staff,30.704805816963592,Standard,0.0006558207080376735
1242,rec_01242.mp3,IT,Front Desk Call,7054,16000,1,2024-10-19,dm,63.36449940697845,Standard,0.0013130531035759545
1243,rec_01243.mp3,ResLife,Interview,314,16000,2,2024-09-19,dm,2.6601042068854275,Standard,6.418538395648291e-05
1244,rec_01244.mp3,Admissions,Meeting,3987,44100,1,2024-12-16,dm,103.33489505121707,Standard,0.0021297646420662727
1245,rec_01245.flac,Athletics,Training,4546,22050,2,2024-09-24,dm,59.888933249971245,Standard,0.0012640457725950818
1246,rec_01246.aac,IT,Training,2041,48000,1,2024-09-11,staff,58.44347574700317,Standard,0.0013862080135422184
1247,rec_01247.flac,IT,Incident Report,1228,48000,2,2024-12-14,staff,40.07035585018412,Standard,0.0008189725290020423
1248,rec_01248.mp3,Library,Front Desk Call,1008,16000,1,2024-11-07,staff,7.6783633454497675,Standard,0.00016016072972396968
1249,rec_01249.flac,Housing,Front Desk Call,791,22050,1,2024-11-24,staff,8.88902677324253,Archive,6.80864444951914e-05
1250,rec_01250.flac,Housing,Training,5785,22050,1,2024-10-20,dm,73.0479075379622,Standard,0.0015262380157293524
1251,rec_01251.m4a,IT,Training,3906,44100,1,2024-11-28,dm,93.25012647159063,Standard,0.001902114664288934
1252,rec_01252.wav,ResLife,Meeting,6111,48000,1,2024-09-19,staff,197.98134214434302,Standard,0.004691631540792738
1253,rec_01253.mp3,Library,Meeting,3190,44100,1,2024-11-28,staff,69.61864513950015,Standard,0.0014614268170924888
1254,rec_01254.aac,Athletics,Incident Report,4108,16000,1,2024-10-18,staff,36.33000111944554,Infrequent,0.0005301166405404757
1255,rec_01255.m4a,ResLife,Interview,6793,44100,1,2024-12-22,dm,166.66185541766365,Infrequent,0.002043570188036707
1256,rec_01256.wav,ResLife,Front Desk Call,2773,16000,1,2024-12-14,dm,22.506641418051867,Standard,0.00048263031362121743
1257,rec_01257.aac,ADMISSIONS,Incident Report,3638,44100,1,2024-11-09,staff,91.90537395542542,Archive,0.0007327554567314735
1258,rec_01258.m4a,Admissions,Front Desk Call,4755,16000,2,2024-09-24,staff,41.75745838879131,Standard,0.0008628289872494265
1259,rec_01259.mp3,IT,Meeting,4632,44100,1,2024-11-13,staff,98.00138569043389,Standard,0.0021917027969022935
1260,rec_01260.wav,Housing,Interview,7057,44100,2,2024-11-21,staff,153.68906294750408,Standard,0.0034429442608027855
1261,rec_01261.m4a,IT,Meeting,5933,44100,2,2024-12-24,dm,158.76142546460767,Standard,0.003637302986478014
1262,rec_01262.m4a,Athletics,Incident Report,4170,44100,2,2024-10-03,staff,102.83438519482087,Standard,0.0025065975385594715
1263,rec_01263.wav,Admissions,Incident Report,4039,44100,1,2024-11-10,admin,105.69608350563877,Infrequent,0.0013983690172434807
1264,rec_01264.aac,Athletics,Front Desk Call,5670,44100,2,2024-11-02,ga,126.17112388318482,Standard,0.0030656529587287824
1265,rec_01265.m4a,Housing,Incident Report,5435,16000,1,2024-11-21,ga,48.65981482211806,Infrequent,0.0006188188511966194
1266,rec_01266.wav,Library,Incident Report,6352,44100,1,2024-11-06,staff,145.8107630553958,Standard,0.003375666951872934
1267,rec_01267.wav,IT,Front Desk Call,7164,44100,1,2024-09-15,ga,183.2509665590431,Infrequent,0.0024343130233470444
1268,rec_01268.mp3,Library,Meeting,5452,44100,1,2024-09-09,staff,143.5494287535265,Standard,0.003402183537674691
1269,rec_01269.flac,ResLife,Meeting,1155,22050,1,2024-11-28,dm,13.604348147833043,Standard,0.0003068281762049912
1270,rec_01270.flac,ResLife,Interview,3510,16000,1,2024-12-06,staff,26.736800914329997,Archive,0.00022505544188485428
1271,rec_01271.aac,Athletics,Incident Report,398,48000,2,2024-12-29,ga,12.429610190920819,Infrequent,0.00015594385228339676
1272,rec_01272.flac,Admissions,Incident Report,1296,48000,1,2024-10-16,staff,35.991808377964524,Infrequent,0.0004621676271042869
1273,rec_01273.aac,Admissions,Meeting,1405,48000,1,2024-09-22,dm,38.26353868918448,Standard,0.00086708481546501
1274,rec_01274.mp3,Housing,Interview,5019,44100,2,2024-09-26,staff,133.34521510040844,Standard,0.0030757714638739164
1275,rec_01275.m4a,Admissions,Meeting,2673,48000,1,2024-09-15,staff,87.34570347056003,Standard,0.0019144169290134677
1276,rec_01276.flac,IT,Meeting,5989,48000,1,2024-09-25,dm,163.80865199310085,Standard,0.0039024857244319444
1277,rec_01277.mp3,Housing,Interview,4508,44100,1,2024-10-25,staff,108.50326545370159,Infrequent,0.0014266862260482475
1278,rec_01278.m4a,Housing,Front Desk Call,6933,48000,1,2024-12-28,dm,200.32599293509267,Standard,0.004889719399093823
1279,rec_01279.flac,ResLife,Meeting,209,48000,2,2024-09-28,staff,7.197288638770783,Infrequent,0.00010535324013447793
1280,rec_01280.aac,IT,Interview,1109,16000,2,2024-12-23,staff,8.297624093845743,Infrequent,0.00010159586566336725
1281,rec_01281.aac,Athletics,Interview,5876,16000,1,2024-10-11,staff,39.26079407327055,Infrequent,0.0005440594599135646
1282,rec_01282.mp3,Housing,Front Desk Call,831,22050,2,2024-10-27,staff,10.221770432935669,Standard,0.00024613877786968926
1283,rec_01283.flac,Housing,Incident Report,2051,44100,1,2024-12-11,staff,55.20013728185036,Standard,0.0011283922426010026
1284,rec_01284.flac,Library,Meeting,4586,44100,2,2024-10-03,dm,115.12801816345771,Standard,0.0027091473741224547
1285,rec_01285.aac,IT,Incident Report,3083,44100,2,2024-12-13,dm,82.25958887056251,Archive,0.0006573736854697793
1286,rec_01286.flac,ResLife,Incident Report,5957,48000,2,2024-11-24,ga,163.93643208500413,Standard,0.0036948514452207013
1287,rec_01287.mp3,IT,Training,867,48000,2,2024-09-27,admin,25.400135126751444,Standard,0.0005446933722467482
1288,rec_01288.flac,IT,Training,563,16000,1,2024-09-07,staff,4.762315809372945,Infrequent,6.719332426615858e-05
1289,rec_01289.wav,ResLife,Meeting,6369,16000,2,2024-09-03,dm,49.194992681997036,Standard,0.001043152069642927
1290,rec_01290.mp3,Athletics,Training,4426,48000,1,2024-12-13,dm,124.96157446025487,Standard,0.002628526345447736
1291,rec_01291.m4a,Housing,Incident Report,1059,44100,1,2024-09-17,staff,23.649505861701712,Standard,0.0005152418231123899
1292,rec_01292.flac,Library,Interview,1928,16000,1,2024-09-01,dm,14.09267340918672,Infrequent,0.00020857995552250072
1293,rec_01293.wav,Library,Training,1323,44100,2,2024-12-05,staff,32.90090697017219,Infrequent,0.00043504212931660925
1294,rec_01294.flac,ResLife,Interview,7194,16000,1,2024-09-06,staff,60.80127858831524,Standard,0.0012681698761606655
1295,rec_01295.wav,IT,Meeting,2250,44100,2,2024-11-06,dm,56.461094489009234,Archive,0.00043496594789666057
1296,rec_01296.mp3,IT,Training,2611,48000,1,2024-10-11,staff,85.70439662081134,Standard,0.002027240466962521
1297,rec_01297.wav,IT,Front Desk Call,7195,16000,2,2024-11-16,staff,60.3891148188462,Standard,0.001390091644719738
1298,rec_01298.wav,IT,Incident Report,603,48000,2,2024-10-25,ga,21.235404588531157,Standard,0.0004977646945295425
1299,rec_01299.mp3,Library,Incident Report,6134,44100,1,2024-11-11,staff,133.58072209098918,Archive,0.0011186118836202018
1300,rec_01300.aac,Housing,Training,5638,48000,2,2024-09-01,dm,164.47520879473564,Infrequent,0.0021238904367815933
1301,rec_01301.m4a,Athletics,Training,759,48000,1,2024-10-23,staff,27.14730210871525,Standard,0.0005911201233751865
1302,rec_01302.flac,Admissions,Front Desk Call,2175,16000,1,2024-10-05,admin,18.93200299660342,Standard,0.0004556276412985906
1303,rec_01303.mp3,Housing,Interview,6469,44100,1,2024-12-04,admin,159.1021632469183,Standard,0.0034894532787872945
1304,rec_01304.mp3,Housing,Interview,3026,48000,1,2024-12-28,dm,102.88934636044199,Infrequent,0.001390036484261712
1305,rec_01305.aac,Athletics,Incident Report,5314,16000,2,2024-10-13,ga,43.297201679365564,Standard,0.0010372909842144584
1306,rec_01306.flac,Admissions,Meeting,952,44100,2,2024-12-02,dm,21.029518652647212,Infrequent,0.00029073533139241056
1307,rec_01307.m4a,IT,Meeting,5596,16000,1,2024-09-26,dm,44.57537568617362,Standard,0.0010839245615091309
1308,rec_01308.mp3,Library,Training,2392,16000,2,2024-09-08,dm,17.253196745143914,Standard,0.0003499061208542173
1309,rec_01309.aac,IT,Front Desk Call,1799,16000,1,2024-11-27,ga,12.361720910320914,Standard,0.0002843039900837424
1310,rec_01310.m4a,ResLife,Front Desk Call,972,16000,1,2024-12-15,staff,7.226842843704871,Archive,5.692810536770412e-05
1311,rec_01311.wav,Housing,Training,5674,48000,2,2024-12-17,dm,193.72366532235077,Standard,0.004273587225176835
1312,rec_01312.aac,Admissions,Meeting,1864,16000,1,2024-10-26,staff,12.985207863314226,Standard,0.0002797677623461792
1313,rec_01313.m4a,Housing,Interview,4295,22050,1,2024-12-17,staff,43.470384471056335,Standard,0.0009522712455669821
1314,rec_01314.m4a,Housing,Incident Report,4173,44100,1,2024-12-28,staff,90.04426747528736,Standard,0.002151001954612417
1315,rec_01315.mp3,Athletics,Incident Report,2736,44100,1,2024-09-15,dm,69.59622226173354,Infrequent,0.000933489745597173
1316,rec_01316.mp3,ResLife,Interview,2163,48000,2,2024-10-09,dm,75.35345319324837,Standard,0.0015977196641822594
1317,rec_01317.flac,Admissions,Incident Report,121,44100,1,2024-09-09,ga,2.643412563339669,Infrequent,3.7004456408169186e-05
1318,rec_01318.mp3,Athletics,Meeting,4810,48000,1,2024-10-08,ga,171.07791890633888,Standard,0.004088146584709063
1319,rec_01319.m4a,Admissions,Incident Report,3569,16000,1,2024-10-04,staff,27.696921012532325,Standard,0.0006104361457752958
1320,rec_01320.wav,IT,Training,6489,44100,2,2024-11-21,staff,160.6063014074478,Infrequent,0.002004422743531759
1321,rec_01321.aac,Admissions,Incident Report,1470,16000,1,2024-12-16,staff,12.062535484926068,Standard,0.00028418094416102923
1322,rec_01322.mp3,Housing,Meeting,4156,48000,2,2024-10-29,dm,127.71523525389027,Standard,0.002978134328052825
1323,rec_01323.flac,IT,Training,334,44100,1,2024-09-06,staff,8.629526046172828,Archive,7.046680425993602e-05
1324,rec_01324.mp3,ResLife,Front Desk Call,221,16000,2,2024-10-04,admin,1.932347543255708,Infrequent,2.351148890489424e-05
1325,rec_01325.wav,Housing,Meeting,3321,48000,1,2024-11-10,staff,102.89263118577406,Standard,0.0021352931830297462
1326,rec_01326.wav,Housing,Incident Report,6911,44100,1,2024-11-02,admin,152.29663994302226,Standard,0.0037401201889589774
1327,rec_01327.flac,Admissions,Meeting,4815,44100,1,2024-11-08,dm,127.63988321673895,Infrequent,0.001738791271888587
1328,rec_01328.wav,Athletics,Training,1436,16000,1,2024-11-16,dm,11.890968412651752,Standard,0.0002542625986351154
1329,rec_01329.flac,IT,Training,6338,48000,1,2024-12-28,dm,189.95861047179753,Archive,0.001358836795574881
1330,rec_01330.m4a,IT,Incident Report,2502,44100,1,2024-10-08,ga,52.72731850569949,Standard,0.001178537697596082
1331,rec_01331.m4a,IT,Interview,2677,48000,1,2024-11-23,staff,81.01115908474955,Standard,0.0017555614315951044
1332,rec_01332.mp3,ResLife,Incident Report,3797,16000,1,2024-12-08,ga,29.165023565246514,Standard,0.000609947809769534
1333,rec_01333.mp3,ResLife,Front Desk Call,6439,44100,1,2024-12-27,ga,165.12065583309086,Standard,0.0038109056954638123
1334,rec_01334.flac,Library,Training,4461,22050,1,2024-11-29,dm,55.44269645406669,Standard,0.0011655485588933465
1335,rec_01335.aac,Housing,Meeting,2630,44100,1,2024-09-02,dm,61.83121001252325,Standard,0.0015130561121901936
1336,rec_01336.aac,Library,Interview,2472,44100,2,2024-11-30,staff,65.02894200452421,Standard,0.0013823632541023444
1337,rec_01337.flac,Library,Incident Report,1123,48000,2,2024-12-16,staff,35.98817727421604,Infrequent,0.0005227216277134331
1338,rec_01338.mp3,IT,Front Desk Call,3179,48000,1,2024-11-19,dm,110.18281435366764,Standard,0.0024030249366189626
1339,rec_01339.wav,Athletics,Front Desk Call,7023,16000,1,2024-12-15,staff,47.6982337239747,Standard,0.0010268606002121084
1340,rec_01340.m4a,Library,Training,4518,48000,2,2024-09-28,staff,123.38801399025886,Standard,0.0029146544620350136
1341,rec_01341.m4a,Admissions,Incident Report,2859,16000,1,2024-12-05,admin,24.745298367988433,Archive,0.00019474828011383665
1342,rec_01342.m4a,IT,Interview,3299,16000,2,2024-11-24,ga,27.592179927588514,Standard,0.0005751658072374935
1343,rec_01343.m4a,Admissions,Front Desk Call,1380,16000,1,2024-10-16,staff,10.00222539652958,Standard,0.00023995190800084207
1344,rec_01344.wav,Library,Interview,2050,16000,1,2024-09-21,staff,14.192125984581393,Infrequent,0.0001931922044490652
1345,rec_01345.mp3,Housing,Meeting,4188,44100,1,2024-10-14,dm,85.54293488041709,Standard,0.0019477941942926667
1346,rec_01346.wav,ResLife,Interview,2966,44100,2,2024-09-18,admin,65.76012418867994,Standard,0.001440940780186452
1347,rec_01347.aac,HOUSING,Interview,191,22050,1,2024-11-15,dm,2.4972342583285814,Standard,5.973991949134148e-05
1348,rec_01348.aac,Library,Meeting,2779,44100,2,2024-10-31,dm,59.11104617055867,Infrequent,0.0008148724779762442
1349,rec_01349.aac,Athletics,Front Desk Call,3837,48000,1,2024-10-16,ga,110.87832767499457,Standard,0.0022780378264622065
1350,rec_01350.m4a,Housing,Training,2112,44100,1,2024-09-21,staff,54.422965038517766,Standard,0.0013164931800503828
1351,rec_01351.aac,Athletics,Incident Report,3655,44100,1,2024-10-28,dm,77.56822109020281,Standard,0.0017652661143949659
1352,rec_01352.aac,Admissions,Training,4330,48000,1,2024-09-16,admin,124.72561741019835,Standard,0.002674041441407089
1353,rec_01353.mp3,Housing,Front Desk Call,2086,16000,2,2024-11-18,ga,17.50176649402269,Standard,0.0003570400772766044
1354,rec_01354.wav,ResLife,Meeting,3695,48000,1,2024-11-11,admin,127.81524039629667,Archive,0.0009127111249590675
1355,rec_01355.aac,Admissions,Meeting,2330,16000,1,2024-11-15,staff,20.617830507126936,Standard,0.00042811732721457997
1356,rec_01356.m4a,IT,Training,2971,16000,1,2024-12-27,dm,20.041498172599272,Archive,0.0001498956196726812
1357,rec_01357.m4a,ResLife,Meeting,3689,48000,1,2024-09-20,staff,109.38939575389549,Standard,0.0024707810701512624
1358,rec_01358.aac,Library,Front Desk Call,5112,16000,1,2024-09-07,ga,41.26402856097728,Archive,0.0003065918139463796
1359,rec_01359.aac,Admissions,Training,532,16000,1,2024-09-01,dm,3.9465980823765765,Standard,9.375661703513296e-05
1360,rec_01360.aac,ResLife,Front Desk Call,5853,44100,2,2024-10-24,staff,147.1060284572768,Standard,0.003321673009583476
1361,rec_01361.wav,Housing,Front Desk Call,5440,16000,1,2024-09-17,dm,38.99833571757272,Infrequent,0.0005180360711645612
1362,rec_01362.wav,Housing,Incident Report,4676,22050,1,2024-09-11,staff,56.51574535685864,Archive,0.00043800110397702874
1363,rec_01363.m4a,Library,Interview,1386,22050,1,2024-12-03,admin,14.595721061787907,Infrequent,0.0001864952394137287
1364,rec_01364.m4a,Athletics,Front Desk Call,2466,16000,2,2024-11-04,dm,17.245572068386338,Standard,0.0003902929945319619
